Year,Month,State,County,Rate
2001,April,Michigan,Iron County,8.2
2001,April,Michigan,Ingham County,3.7
2001,April,Michigan,Branch County,5.1
2001,April,Michigan,Saint Clair County,5.2
2001,April,Michigan,Schoolcraft County,11.8
2001,April,Michigan,Kalamazoo County,4
2001,April,Michigan,Keweenaw County,9.8
2001,April,Michigan,Ogemaw County,8.3
2001,April,Michigan,Leelanau County,3.9
2001,April,Michigan,Midland County,4.1
2001,April,Michigan,Antrim County,7.7
2001,April,Michigan,Ontonagon County,10.4
2001,April,Michigan,Newaygo County,5.9
2001,April,Michigan,Kent County,4
2001,April,Michigan,Presque Isle County,11.1
2001,April,Michigan,Luce County,8.3
2001,April,Michigan,Van Buren County,4.8
2001,December,Michigan,Livingston County,4.3
2001,December,Michigan,Clare County,8.3
2001,December,Michigan,Macomb County,5.5
2001,December,Michigan,Baraga County,11.9
2001,December,Michigan,Mason County,12.4
2001,December,Michigan,Eaton County,4.3
2001,December,Michigan,Calhoun County,6
2001,December,Michigan,Iosco County,10.8
2001,December,Michigan,Benzie County,7.9
2001,December,Michigan,Alcona County,12.3
2001,December,Michigan,Alger County,7.7
2001,December,Michigan,Gladwin County,9.1
2001,December,Michigan,Huron County,9
2001,December,Michigan,Mecosta County,6.7
2001,December,Michigan,Menominee County,7.1
2001,December,Michigan,Marquette County,8.4
2001,December,Michigan,Gratiot County,6.5
2001,December,Michigan,Kalkaska County,8.5
2001,December,Michigan,Montmorency County,13.9
2001,December,Michigan,Saint Joseph County,7.4
2001,December,Michigan,Charlevoix County,8.8
2001,December,Michigan,Mackinac County,19
2001,December,Michigan,Washtenaw County,3.5
2001,December,Michigan,Dickinson County,6
2001,December,Michigan,Barry County,5.6
2001,December,Michigan,Arenac County,10.1
2001,December,Michigan,Tuscola County,7.5
2001,December,Michigan,Oscoda County,13.4
2001,December,Michigan,Wayne County,6.4
2001,December,Michigan,Roscommon County,8
2001,December,Michigan,Alpena County,8.8
2001,December,Michigan,Jackson County,6.7
2001,December,Michigan,Saginaw County,6.7
2001,December,Michigan,Missaukee County,8.1
2001,December,Michigan,Genesee County,6.7
2001,December,Michigan,Hillsdale County,6.3
2001,December,Michigan,Cheboygan County,15.4
2001,December,Michigan,Wexford County,8.3
2001,December,Michigan,Berrien County,6.5
2001,December,Michigan,Oceana County,9.2
2001,December,Michigan,Oakland County,4.7
2001,December,Michigan,Lapeer County,7.2
2001,December,Michigan,Cass County,6.1
2001,December,Michigan,Allegan County,5.6
2001,December,Michigan,Crawford County,7.7
2001,December,Michigan,Bay County,6.3
2001,December,Michigan,Emmet County,9.5
2001,December,Michigan,Grand Traverse County,5.9
2001,December,Michigan,Isabella County,4.4
2001,December,Michigan,Houghton County,7.2
2001,December,Michigan,Muskegon County,7.6
2001,December,Michigan,Lake County,9.3
2001,December,Michigan,Chippewa County,9.7
2001,December,Michigan,Clinton County,3.9
2001,December,Michigan,Manistee County,8
2001,December,Michigan,Osceola County,7.6
2001,December,Michigan,Ottawa County,5.6
2001,December,Michigan,Lenawee County,6.6
2001,December,Michigan,Ionia County,6.6
2001,December,Michigan,Sanilac County,7.9
2001,December,Michigan,Gogebic County,8.1
2001,December,Michigan,Delta County,7.8
2001,December,Michigan,Otsego County,7.7
2001,December,Michigan,Montcalm County,8.7
2001,December,Michigan,Monroe County,4.8
2001,December,Michigan,Shiawassee County,6.3
2001,December,Michigan,Iron County,8.2
2001,December,Michigan,Ingham County,4.5
2001,December,Michigan,Branch County,6.3
2001,December,Michigan,Saint Clair County,6.5
2001,December,Michigan,Schoolcraft County,11.8
2001,December,Michigan,Kalamazoo County,4.7
2001,December,Michigan,Keweenaw County,12.7
2001,December,Michigan,Ogemaw County,9.4
2001,December,Michigan,Leelanau County,4.9
2001,December,Michigan,Midland County,5.1
2001,December,Michigan,Antrim County,8.4
2001,December,Michigan,Ontonagon County,8.5
2001,December,Michigan,Newaygo County,8
2001,December,Michigan,Kent County,5.8
2001,December,Michigan,Presque Isle County,10.8
2001,December,Michigan,Luce County,7.8
2001,December,Michigan,Van Buren County,6.7
2001,July,Michigan,Livingston County,3.5
2001,July,Michigan,Clare County,7.7
2001,July,Michigan,Macomb County,5.5
2001,July,Michigan,Baraga County,7.3
2001,July,Michigan,Mason County,8.1
2001,July,Michigan,Eaton County,4.2
2001,July,Michigan,Calhoun County,6.8
2001,July,Michigan,Iosco County,9.2
2001,July,Michigan,Benzie County,4
2001,July,Michigan,Alcona County,9.2
2001,July,Michigan,Alger County,4.8
2001,July,Michigan,Gladwin County,6.6
2001,July,Michigan,Huron County,8.9
2001,July,Michigan,Mecosta County,5.4
2001,July,Michigan,Menominee County,6
2001,July,Michigan,Marquette County,4.5
2001,July,Michigan,Gratiot County,6.5
2001,July,Michigan,Kalkaska County,6.8
2001,July,Michigan,Montmorency County,7.5
2001,July,Michigan,Saint Joseph County,7.3
2001,July,Michigan,Charlevoix County,4.7
2001,July,Michigan,Mackinac County,2.3
2001,July,Michigan,Washtenaw County,3.3
2001,July,Michigan,Dickinson County,4.6
2001,July,Michigan,Barry County,4.5
2001,July,Michigan,Arenac County,6.5
2001,July,Michigan,Tuscola County,8.2
2001,July,Michigan,Oscoda County,7.2
2001,July,Michigan,Wayne County,6.1
2001,July,Michigan,Roscommon County,5.6
2001,July,Michigan,Alpena County,7.2
2001,July,Michigan,Jackson County,5.8
2001,July,Michigan,Saginaw County,6.2
2001,July,Michigan,Missaukee County,6.4
2001,July,Michigan,Genesee County,7.2
2001,July,Michigan,Hillsdale County,8.7
2001,July,Michigan,Cheboygan County,3.9
2001,July,Michigan,Wexford County,8.7
2001,July,Michigan,Berrien County,6
2001,July,Michigan,Oceana County,5.8
2001,July,Michigan,Oakland County,4.1
2001,July,Michigan,Lapeer County,6.3
2001,July,Michigan,Cass County,5.1
2001,July,Michigan,Allegan County,4.6
2001,July,Michigan,Crawford County,4.7
2001,July,Michigan,Bay County,5.4
2001,July,Michigan,Emmet County,4
2001,July,Michigan,Grand Traverse County,4
2001,July,Michigan,Isabella County,4
2001,July,Michigan,Houghton County,5.4
2001,July,Michigan,Muskegon County,7
2001,July,Michigan,Lake County,7.5
2001,July,Michigan,Chippewa County,6
2001,July,Michigan,Clinton County,3.8
2001,July,Michigan,Manistee County,5.2
2001,July,Michigan,Osceola County,6.7
2001,July,Michigan,Ottawa County,4.9
2001,July,Michigan,Lenawee County,6.7
2001,July,Michigan,Ionia County,5.9
2001,July,Michigan,Sanilac County,8.4
2001,July,Michigan,Gogebic County,7.4
2001,July,Michigan,Delta County,6
2001,July,Michigan,Otsego County,5.3
2001,July,Michigan,Montcalm County,6.7
2001,July,Michigan,Monroe County,5
2001,July,Michigan,Shiawassee County,7
2001,July,Michigan,Iron County,5.2
2001,July,Michigan,Ingham County,4.6
2001,July,Michigan,Branch County,6.7
2001,July,Michigan,Saint Clair County,7
2001,July,Michigan,Schoolcraft County,6.4
2001,July,Michigan,Kalamazoo County,4.8
2001,July,Michigan,Keweenaw County,5
2001,July,Michigan,Ogemaw County,5.8
2001,July,Michigan,Leelanau County,2.7
2001,July,Michigan,Midland County,4.1
2001,July,Michigan,Antrim County,5.2
2001,July,Michigan,Ontonagon County,6.2
2001,July,Michigan,Newaygo County,7.1
2001,July,Michigan,Kent County,5.6
2001,July,Michigan,Presque Isle County,6.3
2001,July,Michigan,Luce County,5.3
2001,July,Michigan,Van Buren County,5.9
2001,November,Michigan,Livingston County,4
2001,November,Michigan,Clare County,7.4
2001,November,Michigan,Macomb County,5.4
2001,November,Michigan,Baraga County,10.1
2001,November,Michigan,Mason County,11.3
2001,November,Michigan,Eaton County,3.9
2001,November,Michigan,Calhoun County,5.6
2001,November,Michigan,Iosco County,9.6
2001,November,Michigan,Benzie County,6.5
2001,November,Michigan,Alcona County,10.7
2001,November,Michigan,Alger County,6.6
2001,November,Michigan,Gladwin County,7.7
2001,November,Michigan,Huron County,8.5
2001,November,Michigan,Mecosta County,5.6
2001,November,Michigan,Menominee County,5.9
2001,November,Michigan,Marquette County,5.6
2001,November,Michigan,Gratiot County,5.7
2001,November,Michigan,Kalkaska County,7.8
2001,November,Michigan,Montmorency County,11.7
2001,November,Michigan,Saint Joseph County,7
2001,November,Michigan,Charlevoix County,7.5
2001,November,Michigan,Mackinac County,13.6
2001,November,Michigan,Washtenaw County,3.3
2001,November,Michigan,Dickinson County,5.6
2001,November,Michigan,Barry County,4.7
2001,November,Michigan,Arenac County,8.2
2001,November,Michigan,Tuscola County,7
2001,November,Michigan,Oscoda County,10.7
2001,November,Michigan,Wayne County,6.3
2001,November,Michigan,Roscommon County,6.5
2001,November,Michigan,Alpena County,7.8
2001,November,Michigan,Jackson County,6
2001,November,Michigan,Saginaw County,6.2
2001,November,Michigan,Missaukee County,6.5
2001,November,Michigan,Genesee County,6.7
2001,November,Michigan,Hillsdale County,5.9
2001,November,Michigan,Cheboygan County,12.8
2001,November,Michigan,Wexford County,7.2
2001,November,Michigan,Berrien County,6
2001,November,Michigan,Oceana County,7.6
2001,November,Michigan,Oakland County,4.9
2001,November,Michigan,Lapeer County,7.8
2001,November,Michigan,Cass County,5.3
2001,November,Michigan,Allegan County,5
2001,November,Michigan,Crawford County,6.6
2001,November,Michigan,Bay County,5.5
2001,November,Michigan,Emmet County,8
2001,November,Michigan,Grand Traverse County,4.9
2001,November,Michigan,Isabella County,3.8
2001,November,Michigan,Houghton County,6
2001,November,Michigan,Muskegon County,7
2001,November,Michigan,Lake County,8.4
2001,November,Michigan,Chippewa County,8.3
2001,November,Michigan,Clinton County,3.5
2001,November,Michigan,Manistee County,7.1
2001,November,Michigan,Osceola County,7
2001,November,Michigan,Ottawa County,5.1
2001,November,Michigan,Lenawee County,6.7
2001,November,Michigan,Ionia County,6.1
2001,November,Michigan,Sanilac County,6.9
2001,November,Michigan,Gogebic County,8.4
2001,November,Michigan,Delta County,6.8
2001,November,Michigan,Otsego County,6.6
2001,November,Michigan,Montcalm County,8.4
2001,November,Michigan,Monroe County,4.6
2001,November,Michigan,Shiawassee County,5.9
2001,November,Michigan,Iron County,6.7
2001,November,Michigan,Ingham County,4
2001,November,Michigan,Branch County,5.7
2001,November,Michigan,Saint Clair County,6.2
2001,November,Michigan,Schoolcraft County,8.5
2001,November,Michigan,Kalamazoo County,4.3
2001,November,Michigan,Keweenaw County,11.5
2001,November,Michigan,Ogemaw County,7.5
2001,November,Michigan,Leelanau County,4.3
2001,November,Michigan,Midland County,4.6
2001,November,Michigan,Antrim County,7.8
2001,November,Michigan,Ontonagon County,7.6
2001,November,Michigan,Newaygo County,7
2001,November,Michigan,Kent County,5.3
2001,November,Michigan,Presque Isle County,8.9
2001,November,Michigan,Luce County,7
2001,November,Michigan,Van Buren County,5.9
2006,February,Michigan,Livingston County,5.6
2006,February,Michigan,Clare County,12
2006,February,Michigan,Macomb County,7.2
2006,February,Michigan,Baraga County,13.5
2006,February,Michigan,Mason County,10.4
2006,February,Michigan,Eaton County,6.1
2006,February,Michigan,Calhoun County,7.7
2006,February,Michigan,Iosco County,11.9
2006,February,Michigan,Benzie County,10.4
2006,February,Michigan,Alcona County,13.4
2006,February,Michigan,Alger County,9.8
2006,February,Michigan,Gladwin County,12.1
2006,February,Michigan,Huron County,9.8
2006,February,Michigan,Mecosta County,8.6
2006,February,Michigan,Menominee County,7.7
2006,February,Michigan,Marquette County,7.2
2006,February,Michigan,Gratiot County,9.7
2006,February,Michigan,Kalkaska County,9.2
2006,February,Michigan,Montmorency County,15.3
2006,February,Michigan,Saint Joseph County,7.1
2006,February,Michigan,Charlevoix County,9.9
2006,February,Michigan,Mackinac County,21.4
2006,February,Michigan,Washtenaw County,4.8
2006,February,Michigan,Dickinson County,6.6
2006,February,Michigan,Barry County,6.1
2006,February,Michigan,Arenac County,13.2
2006,February,Michigan,Tuscola County,10.2
2006,February,Michigan,Oscoda County,12.7
2006,February,Michigan,Wayne County,8.3
2006,February,Michigan,Roscommon County,11.4
2006,February,Michigan,Alpena County,9.8
2006,February,Michigan,Jackson County,7.7
2006,February,Michigan,Saginaw County,8.6
2006,February,Michigan,Missaukee County,9.7
2006,February,Michigan,Genesee County,9
2006,February,Michigan,Hillsdale County,8.5
2006,February,Michigan,Cheboygan County,17
2006,February,Michigan,Wexford County,8.9
2006,February,Michigan,Berrien County,7.9
2006,February,Michigan,Oceana County,12.3
2006,February,Michigan,Oakland County,5.9
2006,February,Michigan,Lapeer County,9.4
2006,February,Michigan,Cass County,6.2
2006,February,Michigan,Allegan County,7.3
2006,February,Michigan,Crawford County,8.9
2006,February,Michigan,Bay County,8.1
2006,February,Michigan,Emmet County,11.8
2006,February,Michigan,Grand Traverse County,7.8
2006,February,Michigan,Isabella County,6
2006,February,Michigan,Houghton County,8.1
2006,February,Michigan,Muskegon County,7.6
2006,February,Michigan,Lake County,12.5
2006,February,Michigan,Chippewa County,11.2
2006,February,Michigan,Clinton County,6
2006,February,Michigan,Manistee County,10.3
2006,February,Michigan,Osceola County,8.4
2006,February,Michigan,Ottawa County,6
2006,February,Michigan,Lenawee County,8.3
2006,February,Michigan,Ionia County,8.8
2006,February,Michigan,Sanilac County,10.6
2006,February,Michigan,Gogebic County,7.9
2006,February,Michigan,Delta County,9.1
2006,February,Michigan,Otsego County,8.6
2006,February,Michigan,Montcalm County,12
2006,February,Michigan,Monroe County,6.9
2006,February,Michigan,Shiawassee County,9.3
2006,February,Michigan,Iron County,9.6
2006,February,Michigan,Ingham County,6.8
2006,February,Michigan,Branch County,8.3
2006,February,Michigan,Saint Clair County,8.9
2006,February,Michigan,Schoolcraft County,14.1
2006,February,Michigan,Kalamazoo County,5.5
2006,February,Michigan,Keweenaw County,12.5
2006,February,Michigan,Ogemaw County,10.8
2006,February,Michigan,Leelanau County,7
2006,February,Michigan,Midland County,6.7
2006,February,Michigan,Antrim County,9.7
2006,February,Michigan,Ontonagon County,9
2006,February,Michigan,Newaygo County,8.6
2006,February,Michigan,Kent County,6.1
2006,February,Michigan,Presque Isle County,18.9
2006,February,Michigan,Luce County,9.5
2006,February,Michigan,Van Buren County,8.5
2006,October,Michigan,Livingston County,4.7
2006,October,Michigan,Clare County,9.1
2006,October,Michigan,Macomb County,6.9
2006,October,Michigan,Baraga County,8.7
2006,October,Michigan,Mason County,6.1
2006,October,Michigan,Eaton County,4.4
2006,October,Michigan,Calhoun County,6.4
2006,October,Michigan,Iosco County,7.1
2006,October,Michigan,Benzie County,6.8
2006,October,Michigan,Alcona County,8.1
2006,October,Michigan,Alger County,5.9
2006,October,Michigan,Gladwin County,7.9
2006,October,Michigan,Huron County,6.8
2006,October,Michigan,Mecosta County,6.1
2006,October,Michigan,Menominee County,5.5
2006,October,Michigan,Marquette County,4.8
2006,October,Michigan,Gratiot County,7.6
2006,October,Michigan,Kalkaska County,6.5
2006,October,Michigan,Montmorency County,9.1
2006,October,Michigan,Saint Joseph County,5.9
2006,October,Michigan,Charlevoix County,6.5
2006,October,Michigan,Mackinac County,4.3
2006,October,Michigan,Washtenaw County,4.4
2006,October,Michigan,Dickinson County,4.6
2006,October,Michigan,Barry County,4.5
2006,October,Michigan,Arenac County,8.1
2006,October,Michigan,Tuscola County,7.1
2006,October,Michigan,Oscoda County,8.9
2006,October,Michigan,Wayne County,8.2
2006,October,Michigan,Roscommon County,7.4
2006,October,Michigan,Alpena County,6
2006,October,Michigan,Jackson County,6.6
2006,October,Michigan,Saginaw County,6.2
2006,October,Michigan,Missaukee County,6.2
2006,October,Michigan,Genesee County,7.3
2006,October,Michigan,Hillsdale County,6.9
2006,October,Michigan,Cheboygan County,6.3
2006,October,Michigan,Wexford County,7.2
2006,October,Michigan,Berrien County,6.1
2006,October,Michigan,Oceana County,6.1
2006,October,Michigan,Oakland County,5.2
2006,October,Michigan,Lapeer County,6.2
2006,October,Michigan,Cass County,5.2
2006,October,Michigan,Allegan County,5.2
2006,October,Michigan,Crawford County,6.6
2006,October,Michigan,Bay County,5.7
2006,October,Michigan,Emmet County,6.2
2006,October,Michigan,Grand Traverse County,5
2006,October,Michigan,Isabella County,4.4
2006,October,Michigan,Houghton County,5.2
2006,October,Michigan,Muskegon County,6.3
2006,October,Michigan,Lake County,9
2006,October,Michigan,Chippewa County,6.1
2006,October,Michigan,Clinton County,4.5
2006,October,Michigan,Manistee County,7.1
2006,October,Michigan,Osceola County,6.2
2006,October,Michigan,Ottawa County,4.7
2006,October,Michigan,Lenawee County,6.8
2006,October,Michigan,Ionia County,7.4
2006,October,Michigan,Sanilac County,7
2006,October,Michigan,Gogebic County,6.1
2006,October,Michigan,Delta County,5.2
2006,October,Michigan,Otsego County,7.4
2006,October,Michigan,Montcalm County,11.9
2006,October,Michigan,Monroe County,6.4
2006,October,Michigan,Shiawassee County,7
2006,October,Michigan,Iron County,5.1
2006,October,Michigan,Ingham County,5.4
2006,October,Michigan,Branch County,6.7
2006,October,Michigan,Saint Clair County,7
2006,October,Michigan,Schoolcraft County,7.5
2006,October,Michigan,Kalamazoo County,4.6
2006,October,Michigan,Keweenaw County,6.3
2006,October,Michigan,Ogemaw County,6.2
2006,October,Michigan,Leelanau County,3.8
2006,October,Michigan,Midland County,4.7
2006,October,Michigan,Antrim County,6.3
2006,October,Michigan,Ontonagon County,6
2006,October,Michigan,Newaygo County,6.1
2006,October,Michigan,Kent County,5.2
